id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
9869,2073,2229,7,204.22,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9870,2082,2229,3,975.14,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9871,1602,2230,6,529.21,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9872,1617,2230,5,329.75,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9873,1628,2230,7,454.73,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9874,1621,2230,3,693.54,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9875,1629,2230,3,200.14,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9876,1630,2230,2,759.16,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9877,550,2231,5,406.48,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9878,549,2231,4,544.71,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9879,543,2231,7,60.56,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9880,542,2231,9,154.20,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9881,550,2231,5,406.48,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9882,545,2231,10,729.68,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9883,683,2232,4,399.20,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9884,690,2232,6,675.34,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9885,697,2232,4,696.49,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9886,697,2232,7,696.49,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9887,679,2232,10,304.02,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9888,679,2232,5,304.02,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9889,682,2232,7,59.44,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9890,698,2232,5,105.91,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9891,590,2233,2,808.27,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9892,590,2233,6,808.27,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9893,820,2234,2,428.53,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9894,832,2234,3,62.73,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9895,833,2234,1,564.56,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9896,816,2234,3,873.20,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9897,833,2234,8,564.56,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9898,969,2235,5,455.18,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9899,975,2235,7,777.43,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9900,976,2235,4,392.02,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9901,978,2235,1,452.53,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9902,987,2235,7,634.65,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9903,970,2235,9,978.51,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9904,975,2235,1,777.43,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9905,986,2235,7,546.89,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9906,267,2236,5,714.18,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9907,263,2236,9,135.69,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9908,273,2236,7,466.17,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9909,265,2236,8,359.15,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9910,458,2237,4,945.03,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9911,469,2237,1,171.95,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9912,472,2237,2,228.75,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9913,1979,2238,8,107.73,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9914,1302,2239,4,54.70,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9915,1311,2239,8,223.21,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9916,1322,2239,5,107.40,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9917,1317,2239,5,939.60,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9918,1318,2239,6,322.48,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9919,1322,2239,7,107.40,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9920,1292,2239,1,371.28,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9921,1396,2240,4,917.90,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9922,1397,2240,5,991.88,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9923,1396,2240,9,917.90,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9924,1397,2240,8,991.88,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9925,1398,2240,5,767.97,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9926,1270,2241,7,241.41,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9927,1244,2241,4,4.47,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9928,1253,2241,3,949.93,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9929,1276,2241,4,281.12,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9930,1238,2241,6,384.26,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9931,1249,2241,2,272.72,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9932,1237,2241,5,305.20,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9933,968,2242,3,695.77,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9934,972,2242,7,912.98,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9935,971,2242,3,742.63,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9936,1978,2243,5,424.91,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9937,1977,2243,2,138.32,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9938,1975,2243,4,660.46,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9939,1149,2244,3,949.97,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9940,1174,2244,6,657.90,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9941,1161,2244,1,828.21,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9942,1172,2244,3,391.11,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9943,1147,2244,4,886.60,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9944,1143,2244,2,548.78,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9945,318,2245,8,564.95,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9946,326,2245,9,200.10,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9947,327,2245,3,70.76,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9948,319,2245,8,839.06,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9949,326,2245,9,200.10,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9950,322,2245,1,431.20,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9951,2388,2246,10,576.06,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9952,2385,2246,5,230.25,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9953,2391,2246,2,680.07,2012-03-27 14:55:57 UTC,2012-03-27 14:55:57 UTC
9954,2393,2246,3,712.93,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9955,1622,2247,1,427.70,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9956,1612,2247,7,218.13,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9957,262,2248,5,388.46,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9958,278,2248,3,782.43,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9959,263,2248,10,135.69,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9960,277,2248,6,379.96,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9961,56,2249,5,538.98,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9962,71,2249,5,28.96,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9963,58,2249,5,646.88,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9964,56,2249,4,538.98,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9965,58,2249,8,646.88,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9966,73,2249,10,400.05,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9967,545,2250,6,729.68,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9968,547,2250,8,485.82,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9969,549,2250,7,544.71,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9970,548,2250,8,297.44,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9971,543,2250,7,60.56,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9972,542,2250,9,154.20,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9973,284,2251,10,144.06,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9974,281,2251,7,306.95,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9975,284,2251,3,144.06,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9976,284,2251,1,144.06,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9977,285,2251,8,660.98,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9978,281,2251,9,306.95,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9979,282,2251,9,299.21,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9980,604,2252,6,573.82,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9981,607,2252,7,448.41,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9982,2277,2253,10,241.31,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9983,2279,2253,6,417.35,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9984,2278,2253,7,749.00,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9985,2277,2253,4,241.31,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9986,2278,2253,2,749.00,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9987,2279,2253,3,417.35,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9988,2276,2253,3,562.53,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9989,2275,2253,6,971.53,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9990,6,2254,10,159.25,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9991,7,2254,8,311.63,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9992,14,2254,10,398.91,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9993,14,2254,3,398.91,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9994,6,2254,9,159.25,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9995,12,2254,1,395.15,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9996,4,2254,7,42.91,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9997,2087,2255,1,807.25,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9998,2090,2255,9,787.51,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
9999,2092,2255,5,497.71,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10000,2067,2255,8,231.20,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10001,2074,2255,9,214.10,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10002,1297,2256,7,762.62,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10003,1309,2256,5,694.15,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10004,1279,2256,3,846.74,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10005,1302,2256,2,54.70,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10006,1285,2256,1,316.18,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10007,1327,2256,4,223.63,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10008,1321,2256,10,583.39,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10009,1020,2257,3,896.21,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10010,1818,2258,2,90.35,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10011,1829,2258,5,111.45,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10012,1830,2258,1,18.59,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10013,1178,2259,2,612.08,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10014,1179,2259,2,373.28,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10015,1396,2260,7,917.90,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10016,1396,2260,6,917.90,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10017,1396,2260,5,917.90,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10018,1396,2260,5,917.90,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10019,1397,2260,10,991.88,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10020,1397,2260,9,991.88,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10021,1979,2261,8,107.73,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10022,1979,2261,6,107.73,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10023,1979,2261,7,107.73,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10024,428,2262,9,13.71,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10025,425,2262,5,726.53,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10026,410,2262,7,448.82,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10027,426,2262,8,281.56,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10028,848,2263,9,500.51,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10029,848,2263,1,500.51,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10030,849,2263,1,357.72,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10031,847,2263,1,707.83,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10032,847,2263,2,707.83,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10033,849,2263,5,357.72,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10034,848,2263,3,500.51,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10035,849,2263,5,357.72,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10036,633,2264,1,727.07,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10037,633,2264,8,727.07,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10038,637,2264,1,247.55,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10039,624,2264,2,864.39,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10040,624,2264,4,864.39,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10041,623,2264,10,491.24,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10042,641,2264,1,229.41,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10043,633,2264,2,727.07,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10044,2310,2265,10,523.56,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10045,2305,2265,6,604.47,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10046,2317,2265,3,424.79,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10047,188,2266,9,584.59,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10048,175,2266,1,595.63,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10049,187,2266,7,473.10,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10050,186,2266,9,630.13,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10051,179,2266,2,906.17,2012-03-27 14:55:58 UTC,2012-03-27 14:55:58 UTC
10052,199,2266,5,791.46,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10053,1105,2267,9,696.58,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10054,1105,2267,6,696.58,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10055,1102,2267,7,77.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10056,1102,2267,4,77.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10057,1103,2267,5,963.80,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10058,1102,2267,2,77.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10059,411,2268,3,359.74,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10060,411,2268,1,359.74,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10061,431,2268,6,463.37,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10062,409,2268,5,616.85,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10063,426,2268,10,281.56,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10064,419,2268,5,714.87,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10065,423,2268,7,429.43,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10066,413,2268,6,147.64,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10067,1930,2269,6,839.94,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10068,1971,2269,7,175.95,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10069,1962,2269,2,462.27,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10070,1939,2269,5,442.45,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10071,1929,2269,1,307.95,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10072,1933,2269,9,991.82,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10073,1942,2269,4,21.37,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10074,1123,2270,3,117.40,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10075,1122,2270,7,54.36,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10076,1134,2270,2,905.90,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10077,1137,2270,3,540.78,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10078,1124,2270,5,806.83,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10079,520,2271,5,171.49,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10080,538,2271,5,949.35,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10081,531,2271,5,335.49,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10082,522,2271,1,357.42,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10083,536,2271,5,763.13,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10084,1816,2272,4,15.14,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10085,1817,2272,10,626.77,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10086,1811,2272,1,113.23,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10087,1817,2272,10,626.77,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10088,1813,2272,9,191.50,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10089,1813,2272,8,191.50,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10090,1815,2272,3,374.84,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10091,2035,2273,7,34.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10092,2031,2273,5,122.05,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10093,2027,2273,8,938.31,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10094,2039,2273,4,756.37,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10095,2033,2273,8,408.34,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10096,2032,2273,7,453.39,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10097,1965,2274,8,893.98,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10098,1942,2274,6,21.37,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10099,1966,2274,10,608.29,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10100,1935,2274,1,153.78,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10101,1965,2274,2,893.98,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10102,1966,2274,9,608.29,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10103,1936,2274,6,434.85,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10104,1936,2274,6,434.85,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10105,1693,2275,10,686.87,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10106,1699,2275,7,127.73,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10107,2267,2276,2,812.90,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10108,2271,2276,3,158.99,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10109,2252,2276,9,468.77,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10110,1223,2277,9,219.16,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10111,1224,2277,2,957.15,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10112,1223,2277,4,219.16,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10113,1681,2278,6,121.44,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10114,1661,2278,7,586.42,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10115,1651,2278,4,517.94,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10116,731,2279,6,426.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10117,717,2279,10,83.37,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10118,722,2279,7,779.71,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10119,701,2279,1,215.67,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10120,740,2279,5,845.58,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10121,1853,2280,9,257.17,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10122,1873,2280,1,992.66,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10123,1881,2280,8,865.62,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10124,1857,2280,10,393.51,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10125,1874,2280,8,68.88,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10126,451,2281,10,830.01,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10127,451,2281,6,830.01,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10128,447,2281,8,978.19,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10129,442,2281,6,186.75,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10130,451,2281,10,830.01,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10131,442,2281,8,186.75,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10132,1282,2282,8,629.25,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10133,1313,2282,8,684.91,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10134,1318,2282,8,322.48,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10135,1308,2282,3,152.56,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10136,1299,2282,6,950.85,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10137,1319,2282,8,650.81,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10138,1279,2282,6,846.74,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10139,1290,2282,1,301.57,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10140,948,2283,10,327.74,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10141,64,2284,8,164.97,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10142,67,2284,3,136.49,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10143,55,2284,1,745.50,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10144,77,2284,3,648.04,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10145,73,2284,6,400.05,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10146,71,2284,10,28.96,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10147,278,2285,3,782.43,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10148,267,2285,10,714.18,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10149,274,2285,10,167.78,2012-03-27 14:55:59 UTC,2012-03-27 14:55:59 UTC
10150,270,2285,3,60.03,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10151,279,2285,5,361.66,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10152,270,2285,3,60.03,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10153,268,2285,4,439.43,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10154,312,2286,2,967.60,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10155,291,2286,3,723.69,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
10156,293,2286,3,700.38,2012-03-27 14:56:00 UTC,2012-03-27 14:56:00 UTC
